Date,Value,Group
2023-03-22T00:00:00,-10.01669986,MCAP Weighted 153 ADRs
2023-03-23T00:00:00,-9.370222712,MCAP Weighted 153 ADRs
2023-03-24T00:00:00,-9.586758718,MCAP Weighted 153 ADRs
2023-03-27T00:00:00,-8.911826676,MCAP Weighted 153 ADRs
2023-03-28T00:00:00,-7.058709971,MCAP Weighted 153 ADRs
2023-03-29T00:00:00,-5.650312986,MCAP Weighted 153 ADRs
2023-03-30T00:00:00,-4.285715482,MCAP Weighted 153 ADRs
2023-03-31T00:00:00,-4.21097123,MCAP Weighted 153 ADRs
2023-04-03T00:00:00,-4.137533721,MCAP Weighted 153 ADRs
2023-04-04T00:00:00,-4.412665706,MCAP Weighted 153 ADRs
2023-04-05T00:00:00,-5.242945185,MCAP Weighted 153 ADRs
2023-04-06T00:00:00,-4.473579599,MCAP Weighted 153 ADRs
2023-04-07T00:00:00,-4.473579599,MCAP Weighted 153 ADRs
2023-04-10T00:00:00,-4.734676588,MCAP Weighted 153 ADRs
2023-04-11T00:00:00,-4.030641443,MCAP Weighted 153 ADRs
2023-04-12T00:00:00,-4.830154557,MCAP Weighted 153 ADRs
2023-04-13T00:00:00,-3.697741586,MCAP Weighted 153 ADRs
2023-04-14T00:00:00,-3.97662764,MCAP Weighted 153 ADRs
2023-04-17T00:00:00,-3.471032181,MCAP Weighted 153 ADRs
2023-04-18T00:00:00,-3.751558431,MCAP Weighted 153 ADRs
2023-04-19T00:00:00,-4.73487184,MCAP Weighted 153 ADRs
2023-04-20T00:00:00,-5.354446925,MCAP Weighted 153 ADRs
2023-04-21T00:00:00,-6.001922812,MCAP Weighted 153 ADRs
2023-04-24T00:00:00,-6.443452282,MCAP Weighted 153 ADRs
2023-04-25T00:00:00,-8.199566833,MCAP Weighted 153 ADRs
2023-04-26T00:00:00,-8.100474406,MCAP Weighted 153 ADRs
2023-04-27T00:00:00,-6.684840219,MCAP Weighted 153 ADRs
2023-04-28T00:00:00,-6.433617079,MCAP Weighted 153 ADRs
2023-05-01T00:00:00,-6.814234485,MCAP Weighted 153 ADRs
2023-05-02T00:00:00,-8.354226202,MCAP Weighted 153 ADRs
2023-05-03T00:00:00,-8.3299965,MCAP Weighted 153 ADRs
2023-05-04T00:00:00,-8.215196969,MCAP Weighted 153 ADRs
2023-05-05T00:00:00,-6.641021416,MCAP Weighted 153 ADRs
2023-05-08T00:00:00,-6.471503707,MCAP Weighted 153 ADRs
2023-05-09T00:00:00,-6.853011895,MCAP Weighted 153 ADRs
2023-05-10T00:00:00,-6.694867172,MCAP Weighted 153 ADRs
2023-05-11T00:00:00,-6.166821142,MCAP Weighted 153 ADRs
2023-05-12T00:00:00,-6.87969492,MCAP Weighted 153 ADRs
2023-05-15T00:00:00,-5.195215508,MCAP Weighted 153 ADRs
2023-05-16T00:00:00,-6.243807462,MCAP Weighted 153 ADRs
2023-05-17T00:00:00,-5.468897924,MCAP Weighted 153 ADRs
2023-05-18T00:00:00,-6.666938503,MCAP Weighted 153 ADRs
2023-05-19T00:00:00,-6.991735552,MCAP Weighted 153 ADRs
2023-05-22T00:00:00,-6.531422868,MCAP Weighted 153 ADRs
2023-05-23T00:00:00,-7.819591581,MCAP Weighted 153 ADRs
2023-05-24T00:00:00,-9.099717317,MCAP Weighted 153 ADRs
2023-05-25T00:00:00,-9.593520881,MCAP Weighted 153 ADRs
2023-05-26T00:00:00,-8.456434499,MCAP Weighted 153 ADRs
2023-05-29T00:00:00,-8.456434499,MCAP Weighted 153 ADRs
2023-05-30T00:00:00,-9.961156791,MCAP Weighted 153 ADRs
2023-05-31T00:00:00,-10.81604875,MCAP Weighted 153 ADRs
2023-06-01T00:00:00,-8.716388211,MCAP Weighted 153 ADRs
2023-06-02T00:00:00,-6.922097736,MCAP Weighted 153 ADRs
2023-06-05T00:00:00,-7.286513684,MCAP Weighted 153 ADRs
2023-06-06T00:00:00,-5.414743489,MCAP Weighted 153 ADRs
2023-06-07T00:00:00,-5.673570471,MCAP Weighted 153 ADRs
2023-06-08T00:00:00,-5.032971036,MCAP Weighted 153 ADRs
2023-06-09T00:00:00,-4.623306538,MCAP Weighted 153 ADRs
